datetime,datr,devaddr,fcnt,freq,lsnr,rssi,current
2025-07-23T21:49:16Z,SF10BW125,CCCCDDDD,3020,918.0,0.5,-114,0.005742
2025-07-23T21:49:48Z,SF10BW125,CCCCDDDD,3021,918.2,-1.8,-115,0.007028
2025-07-23T21:50:20Z,SF10BW125,CCCCDDDD,3022,917.6,1.5,-114,0.007049
2025-07-23T21:50:53Z,SF10BW125,CCCCDDDD,3023,917.2,-1.0,-114,0.007108
2025-07-23T21:51:25Z,SF10BW125,CCCCDDDD,3024,917.8,2.0,-112,0.007137
2025-07-23T21:51:57Z,SF10BW125,CCCCDDDD,3025,917.2,-0.8,-114,0.000955
2025-07-23T21:52:29Z,SF10BW125,CCCCDDDD,3026,917.6,2.5,-114,0.000953
2025-07-23T21:53:02Z,SF10BW125,CCCCDDDD,3027,916.8,-4.8,-116,0.003121
2025-07-23T21:53:34Z,SF10BW125,CCCCDDDD,3028,917.4,-1.5,-115,0.003124
2025-07-23T21:54:06Z,SF10BW125,CCCCDDDD,3029,918.2,-0.2,-114,0.003128
2025-07-23T21:54:39Z,SF10BW125,CCCCDDDD,3030,917.0,-3.0,-115,0.004369
2025-07-23T21:55:11Z,SF10BW125,CCCCDDDD,3031,918.0,0.8,-113,0.002865
2025-07-23T21:55:43Z,SF10BW125,CCCCDDDD,3032,916.8,-3.2,-119,0.004730
2025-07-23T21:56:16Z,SF10BW125,CCCCDDDD,3033,917.0,0.0,-112,0.005893
2025-07-23T21:56:48Z,SF10BW125,CCCCDDDD,3034,917.2,0.5,-114,0.005925
2025-07-23T21:57:20Z,SF10BW125,CCCCDDDD,3035,917.8,0.8,-112,0.005919
2025-07-23T21:57:53Z,SF10BW125,CCCCDDDD,3036,918.0,0.8,-115,0.006962
2025-07-23T21:58:25Z,SF10BW125,CCCCDDDD,3037,917.6,2.0,-113,0.007021
2025-07-23T21:58:57Z,SF10BW125,CCCCDDDD,3038,918.2,0.8,-114,0.000934
2025-07-23T21:59:30Z,SF10BW125,CCCCDDDD,3039,917.4,-2.5,-115,0.000940
2025-07-23T22:00:02Z,SF10BW125,CCCCDDDD,3040,917.4,-1.5,-115,0.000949
2025-07-23T22:00:34Z,SF10BW125,CCCCDDDD,3041,918.2,-3.0,-116,0.000964
2025-07-23T22:01:06Z,SF10BW125,CCCCDDDD,3042,917.0,0.2,-115,0.000957
2025-07-23T22:01:39Z,SF10BW125,CCCCDDDD,3043,916.8,-3.0,-117,0.005370
2025-07-23T22:02:11Z,SF10BW125,CCCCDDDD,3044,917.8,1.0,-114,0.003742
2025-07-23T22:02:43Z,SF10BW125,CCCCDDDD,3045,917.2,-2.5,-115,0.003545
2025-07-23T22:03:16Z,SF10BW125,CCCCDDDD,3046,917.6,-1.2,-114,0.007106
2025-07-23T22:03:48Z,SF10BW125,CCCCDDDD,3047,918.0,-1.5,-114,0.007091
2025-07-23T22:04:20Z,SF10BW125,CCCCDDDD,3048,918.2,0.2,-115,0.007082
2025-07-23T22:04:53Z,SF10BW125,CCCCDDDD,3049,917.4,0.0,-114,0.007092
2025-07-23T22:05:25Z,SF10BW125,CCCCDDDD,3050,917.6,-1.0,-117,0.007071
2025-07-23T22:05:57Z,SF10BW125,CCCCDDDD,3051,917.8,-3.0,-114,0.007087
2025-07-23T22:06:30Z,SF10BW125,CCCCDDDD,3052,918.0,-0.8,-115,0.007069
2025-07-23T22:07:02Z,SF10BW125,CCCCDDDD,3053,917.2,0.5,-112,0.000966
2025-07-23T22:07:34Z,SF10BW125,CCCCDDDD,3054,917.0,0.8,-114,0.000967
2025-07-23T22:08:07Z,SF10BW125,CCCCDDDD,3055,916.8,-0.8,-117,0.001394
2025-07-23T22:08:39Z,SF10BW125,CCCCDDDD,3056,917.4,0.5,-114,0.002637
2025-07-23T22:09:11Z,SF10BW125,CCCCDDDD,3057,917.0,-1.0,-113,0.004475
2025-07-23T22:09:43Z,SF10BW125,CCCCDDDD,3058,916.8,-4.2,-119,0.002833
2025-07-23T22:10:16Z,SF10BW125,CCCCDDDD,3059,917.2,1.8,-111,0.002766
2025-07-23T22:10:48Z,SF10BW125,CCCCDDDD,3060,918.0,-0.2,-115,0.007929
2025-07-23T22:11:20Z,SF10BW125,CCCCDDDD,3061,917.8,4.0,-106,0.008943
2025-07-23T22:11:53Z,SF10BW125,CCCCDDDD,3062,918.2,0.2,-115,0.007049
2025-07-23T22:12:25Z,SF10BW125,CCCCDDDD,3063,917.6,-0.5,-114,0.007102
2025-07-23T22:12:57Z,SF10BW125,CCCCDDDD,3064,917.6,0.0,-113,0.007117
2025-07-23T22:13:30Z,SF10BW125,CCCCDDDD,3065,918.0,-1.5,-113,0.007110
2025-07-23T22:14:01Z,SF10BW125,CCCCDDDD,3066,917.4,-2.0,-115,0.003441
2025-07-23T22:14:33Z,SF10BW125,CCCCDDDD,3067,916.8,-1.2,-114,0.000984
2025-07-23T22:15:05Z,SF10BW125,CCCCDDDD,3068,917.8,0.2,-115,0.000971
2025-07-23T22:15:38Z,SF10BW125,CCCCDDDD,3069,918.2,-1.8,-115,0.000957
2025-07-23T22:16:10Z,SF10BW125,CCCCDDDD,3070,917.0,-1.2,-115,0.000980
2025-07-23T22:16:42Z,SF10BW125,CCCCDDDD,3071,917.2,-3.2,-115,0.004795
2025-07-23T22:17:15Z,SF10BW125,CCCCDDDD,3072,917.8,-1.0,-114,0.003871
2025-07-23T22:17:47Z,SF10BW125,CCCCDDDD,3073,917.0,-8.8,-116,0.003518
2025-07-23T22:18:19Z,SF10BW125,CCCCDDDD,3074,917.2,-3.0,-117,0.007060
2025-07-23T22:18:52Z,SF10BW125,CCCCDDDD,3075,918.0,0.0,-112,0.007035
2025-07-23T22:19:24Z,SF10BW125,CCCCDDDD,3076,917.6,-1.0,-115,0.007017
2025-07-23T22:19:56Z,SF10BW125,CCCCDDDD,3077,917.4,-1.0,-114,0.007036
2025-07-23T22:20:29Z,SF10BW125,CCCCDDDD,3078,916.8,-2.5,-118,0.007043
2025-07-23T22:21:01Z,SF10BW125,CCCCDDDD,3079,918.2,-0.8,-115,0.000970
2025-07-23T22:21:33Z,SF10BW125,CCCCDDDD,3080,918.0,-1.5,-114,0.001378
2025-07-23T22:22:05Z,SF10BW125,CCCCDDDD,3081,917.0,1.5,-114,0.001384
2025-07-23T22:22:38Z,SF10BW125,CCCCDDDD,3082,917.2,-1.8,-117,0.001391
2025-07-23T22:23:10Z,SF10BW125,CCCCDDDD,3083,917.4,-1.0,-114,0.001386
2025-07-23T22:23:42Z,SF10BW125,CCCCDDDD,3084,917.6,-0.8,-114,0.001387
2025-07-23T22:24:15Z,SF10BW125,CCCCDDDD,3085,918.2,1.0,-113,0.002431
2025-07-23T22:24:47Z,SF10BW125,CCCCDDDD,3086,916.8,0.2,-117,0.003544
2025-07-23T22:25:19Z,SF10BW125,CCCCDDDD,3087,917.8,-0.2,-114,0.008946
2025-07-23T22:25:52Z,SF10BW125,CCCCDDDD,3088,917.6,-2.0,-115,0.008930
2025-07-23T22:26:24Z,SF10BW125,CCCCDDDD,3089,916.8,-5.8,-119,0.008940
2025-07-23T22:26:56Z,SF10BW125,CCCCDDDD,3090,917.2,-3.2,-117,0.008948
2025-07-23T22:27:29Z,SF10BW125,CCCCDDDD,3091,917.8,0.2,-112,0.008972
2025-07-23T22:28:01Z,SF10BW125,CCCCDDDD,3092,918.0,0.8,-115,0.007126
2025-07-23T22:28:33Z,SF10BW125,CCCCDDDD,3093,917.4,-1.0,-114,0.001060
2025-07-23T22:29:06Z,SF10BW125,CCCCDDDD,3094,918.2,1.0,-115,0.001030
2025-07-23T22:29:38Z,SF10BW125,CCCCDDDD,3095,917.0,0.0,-114,0.001014
2025-07-23T22:30:10Z,SF10BW125,CCCCDDDD,3096,918.2,0.2,-117,0.001393
2025-07-23T22:30:42Z,SF10BW125,CCCCDDDD,3097,916.8,-2.8,-116,0.006812
2025-07-23T22:31:15Z,SF10BW125,CCCCDDDD,3098,917.6,0.5,-117,0.001992
2025-07-23T22:31:47Z,SF10BW125,CCCCDDDD,3099,918.0,-1.5,-114,0.002219
2025-07-23T22:32:18Z,SF10BW125,CCCCDDDD,3100,917.8,2.2,-114,0.005753
2025-07-23T22:32:51Z,SF10BW125,CCCCDDDD,3101,917.2,1.0,-113,0.006368
2025-07-23T22:33:23Z,SF10BW125,CCCCDDDD,3102,917.4,-3.2,-117,0.006984
2025-07-23T22:33:55Z,SF10BW125,CCCCDDDD,3103,917.0,-1.8,-115,0.006968
2025-07-23T22:34:28Z,SF10BW125,CCCCDDDD,3104,918.2,-1.0,-117,0.006990
2025-07-23T22:35:00Z,SF10BW125,CCCCDDDD,3105,917.4,-1.2,-114,0.007016
2025-07-23T22:35:32Z,SF10BW125,CCCCDDDD,3106,917.2,-2.2,-114,0.000980
2025-07-23T22:36:05Z,SF10BW125,CCCCDDDD,3107,917.8,2.2,-111,0.000971
2025-07-23T22:36:37Z,SF10BW125,CCCCDDDD,3108,918.0,2.5,-112,0.000963
2025-07-23T22:37:09Z,SF10BW125,CCCCDDDD,3109,916.8,0.5,-113,0.000967
2025-07-23T22:37:41Z,SF10BW125,CCCCDDDD,3110,917.0,-1.2,-117,0.003415
2025-07-23T22:38:14Z,SF10BW125,CCCCDDDD,3111,917.6,0.2,-113,0.004447
2025-07-23T22:38:46Z,SF10BW125,CCCCDDDD,3112,916.8,0.0,-117,0.004433
2025-07-23T22:39:18Z,SF10BW125,CCCCDDDD,3113,917.6,2.0,-112,0.004342
2025-07-23T22:39:51Z,SF10BW125,CCCCDDDD,3114,917.2,1.0,-114,0.008247
2025-07-23T22:40:23Z,SF10BW125,CCCCDDDD,3115,918.2,-1.2,-117,0.007599
2025-07-23T22:40:55Z,SF10BW125,CCCCDDDD,3116,917.0,0.8,-114,0.007597
2025-07-23T22:41:28Z,SF10BW125,CCCCDDDD,3117,917.4,-3.0,-115,0.005696
2025-07-23T22:42:00Z,SF10BW125,CCCCDDDD,3118,917.8,0.0,-115,0.005718
2025-07-23T22:42:32Z,SF10BW125,CCCCDDDD,3119,918.0,3.5,-111,0.001378
2025-07-23T22:43:05Z,SF10BW125,CCCCDDDD,3120,917.2,-0.5,-113,0.001382
2025-07-23T22:43:37Z,SF10BW125,CCCCDDDD,3121,917.8,3.5,-111,0.001382
2025-07-23T22:44:09Z,SF10BW125,CCCCDDDD,3122,918.2,-2.8,-118,0.001387
2025-07-23T22:44:41Z,SF10BW125,CCCCDDDD,3123,917.6,0.0,-114,0.001391
2025-07-23T22:45:14Z,SF10BW125,CCCCDDDD,3124,917.4,-4.2,-118,0.002129
2025-07-23T22:45:46Z,SF10BW125,CCCCDDDD,3125,918.0,1.8,-111,0.002173
2025-07-23T22:46:18Z,SF10BW125,CCCCDDDD,3126,917.0,-3.2,-117,0.002197
2025-07-23T22:46:51Z,SF10BW125,CCCCDDDD,3127,916.8,-3.5,-117,0.005709
2025-07-23T22:47:23Z,SF10BW125,CCCCDDDD,3128,918.0,0.2,-115,0.005686
2025-07-23T22:47:55Z,SF10BW125,CCCCDDDD,3129,917.2,-0.8,-113,0.005675
2025-07-23T22:48:28Z,SF10BW125,CCCCDDDD,3130,917.0,-2.8,-118,0.005561
2025-07-23T22:49:00Z,SF10BW125,CCCCDDDD,3131,918.2,-4.5,-116,0.005560
2025-07-23T22:49:32Z,SF10BW125,CCCCDDDD,3132,917.4,-2.2,-115,0.005559
2025-07-23T22:50:05Z,SF10BW125,CCCCDDDD,3133,916.8,-0.5,-114,0.001443
2025-07-23T22:50:37Z,SF10BW125,CCCCDDDD,3134,917.6,1.0,-115,0.001444
2025-07-23T22:51:09Z,SF10BW125,CCCCDDDD,3135,917.8,-2.2,-115,0.001803
2025-07-23T22:51:42Z,SF10BW125,CCCCDDDD,3136,917.4,-3.0,-115,0.002595
2025-07-23T22:52:14Z,SF10BW125,CCCCDDDD,3137,917.8,2.2,-111,0.004047
2025-07-23T22:52:46Z,SF10BW125,CCCCDDDD,3138,917.6,-0.8,-117,0.002627
2025-07-23T22:53:18Z,SF10BW125,CCCCDDDD,3139,916.8,-3.5,-116,0.002567
2025-07-23T22:53:51Z,SF10BW125,CCCCDDDD,3140,917.0,-2.0,-115,0.007522
2025-07-23T22:54:23Z,SF10BW125,CCCCDDDD,3141,918.0,2.8,-112,0.005536
2025-07-23T22:54:55Z,SF10BW125,CCCCDDDD,3142,917.2,-0.2,-115,0.005600
2025-07-23T22:55:28Z,SF10BW125,CCCCDDDD,3143,918.2,-1.8,-114,0.005566
2025-07-23T22:56:00Z,SF10BW125,CCCCDDDD,3144,917.2,0.0,-115,0.005581
2025-07-23T22:56:32Z,SF10BW125,CCCCDDDD,3145,916.8,-4.5,-118,0.005771
2025-07-23T22:57:05Z,SF10BW125,CCCCDDDD,3146,917.6,0.2,-117,0.001403
2025-07-23T22:57:37Z,SF10BW125,CCCCDDDD,3147,917.4,0.8,-113,0.001451
2025-07-23T22:58:09Z,SF10BW125,CCCCDDDD,3148,917.8,0.8,-115,0.001451
2025-07-23T22:58:42Z,SF10BW125,CCCCDDDD,3149,918.2,-0.8,-114,0.001454
2025-07-23T22:59:14Z,SF10BW125,CCCCDDDD,3150,917.0,0.2,-114,0.001453
2025-07-23T22:59:46Z,SF10BW125,CCCCDDDD,3151,918.0,1.8,-112,0.005875
2025-07-23T23:00:19Z,SF10BW125,CCCCDDDD,3152,918.2,-1.2,-115,0.001892
2025-07-23T23:00:51Z,SF10BW125,CCCCDDDD,3153,917.4,-2.8,-116,0.001833
2025-07-23T23:01:23Z,SF10BW125,CCCCDDDD,3154,917.8,2.5,-112,0.005774
2025-07-23T23:01:55Z,SF10BW125,CCCCDDDD,3155,917.2,-0.8,-114,0.005770
2025-07-23T23:02:28Z,SF10BW125,CCCCDDDD,3156,917.0,-0.2,-115,0.005759
2025-07-23T23:03:00Z,SF10BW125,CCCCDDDD,3157,917.6,1.0,-114,0.005749
2025-07-23T23:03:32Z,SF10BW125,CCCCDDDD,3158,918.0,1.0,-114,0.005759
2025-07-23T23:04:05Z,SF10BW125,CCCCDDDD,3159,916.8,-5.2,-118,0.007732
2025-07-23T23:04:37Z,SF10BW125,CCCCDDDD,3160,918.0,1.2,-113,0.002599
2025-07-23T23:05:09Z,SF10BW125,CCCCDDDD,3161,917.2,-1.2,-114,0.002603
2025-07-23T23:05:42Z,SF10BW125,CCCCDDDD,3162,917.6,-4.8,-118,0.002594
2025-07-23T23:06:14Z,SF10BW125,CCCCDDDD,3163,916.8,-1.5,-117,0.002592
2025-07-23T23:06:46Z,SF10BW125,CCCCDDDD,3164,917.4,-4.0,-117,0.003903
2025-07-23T23:07:17Z,SF10BW125,CCCCDDDD,3165,917.0,-2.2,-115,0.004724
2025-07-23T23:07:50Z,SF10BW125,CCCCDDDD,3166,917.8,1.8,-115,0.001798
2025-07-23T23:08:22Z,SF10BW125,CCCCDDDD,3167,918.2,1.5,-114,0.003174
2025-07-23T23:08:54Z,SF10BW125,CCCCDDDD,3168,918.0,0.5,-115,0.005741
2025-07-23T23:09:27Z,SF10BW125,CCCCDDDD,3169,917.2,-2.5,-114,0.005725
2025-07-23T23:09:59Z,SF10BW125,CCCCDDDD,3170,917.0,-1.8,-115,0.005724
2025-07-23T23:10:31Z,SF10BW125,CCCCDDDD,3171,917.6,2.8,-113,0.005688
2025-07-23T23:11:36Z,SF10BW125,CCCCDDDD,3173,917.8,0.2,-113,0.001470
2025-07-23T23:12:08Z,SF10BW125,CCCCDDDD,3174,918.2,1.0,-115,0.001477
2025-07-23T23:12:41Z,SF10BW125,CCCCDDDD,3175,916.8,-2.0,-117,0.001475
2025-07-23T23:13:13Z,SF10BW125,CCCCDDDD,3176,918.2,-0.2,-117,0.001462
2025-07-23T23:13:45Z,SF10BW125,CCCCDDDD,3177,917.0,-1.0,-115,0.001470
2025-07-23T23:14:18Z,SF10BW125,CCCCDDDD,3178,916.8,-2.5,-116,0.004458
2025-07-23T23:14:50Z,SF10BW125,CCCCDDDD,3179,918.0,-2.8,-115,0.001790
2025-07-23T23:15:22Z,SF10BW125,CCCCDDDD,3180,917.2,-1.0,-115,0.001790
2025-07-23T23:15:54Z,SF10BW125,CCCCDDDD,3181,917.4,-0.5,-114,0.007738
2025-07-23T23:16:27Z,SF10BW125,CCCCDDDD,3182,917.8,-3.0,-115,0.007719
2025-07-23T23:16:59Z,SF10BW125,CCCCDDDD,3183,917.6,-4.0,-116,0.007712
2025-07-23T23:17:31Z,SF10BW125,CCCCDDDD,3184,916.8,-0.2,-115,0.007713
2025-07-23T23:18:04Z,SF10BW125,CCCCDDDD,3185,917.2,-1.2,-114,0.007713
2025-07-23T23:18:36Z,SF10BW125,CCCCDDDD,3186,918.2,0.8,-115,0.007510
2025-07-23T23:19:08Z,SF10BW125,CCCCDDDD,3187,918.0,-2.2,-114,0.001463
2025-07-23T23:19:41Z,SF10BW125,CCCCDDDD,3188,917.4,-0.8,-115,0.001470
2025-07-23T23:20:13Z,SF10BW125,CCCCDDDD,3189,917.0,0.5,-113,0.001465
2025-07-23T23:20:45Z,SF10BW125,CCCCDDDD,3190,917.8,0.2,-115,0.001471
2025-07-23T23:21:18Z,SF10BW125,CCCCDDDD,3191,917.6,2.8,-112,0.001464
2025-07-23T23:21:50Z,SF10BW125,CCCCDDDD,3192,917.0,0.5,-115,0.006155
2025-07-23T23:22:22Z,SF10BW125,CCCCDDDD,3193,918.0,-0.2,-113,0.001980
2025-07-23T23:22:54Z,SF10BW125,CCCCDDDD,3194,917.6,-1.2,-115,0.001759
2025-07-23T23:23:27Z,SF10BW125,CCCCDDDD,3195,917.2,2.2,-111,0.005733
2025-07-23T23:23:59Z,SF10BW125,CCCCDDDD,3196,917.8,1.0,-115,0.005712
2025-07-23T23:24:31Z,SF10BW125,CCCCDDDD,3197,917.4,-0.8,-114,0.005725
2025-07-23T23:25:03Z,SF10BW125,CCCCDDDD,3198,918.2,1.0,-115,0.005742
2025-07-23T23:25:35Z,SF10BW125,CCCCDDDD,3199,916.8,-10.2,-117,0.001460
2025-07-23T23:26:07Z,SF10BW125,CCCCDDDD,3200,917.6,1.8,-114,0.001464
2025-07-23T23:26:40Z,SF10BW125,CCCCDDDD,3201,918.0,1.8,-112,0.001467
2025-07-23T23:27:12Z,SF10BW125,CCCCDDDD,3202,917.0,0.0,-115,0.001458
2025-07-23T23:27:44Z,SF10BW125,CCCCDDDD,3203,916.8,-2.0,-117,0.002549
2025-07-23T23:28:17Z,SF10BW125,CCCCDDDD,3204,917.4,-0.2,-114,0.004615
2025-07-23T23:28:49Z,SF10BW125,CCCCDDDD,3205,917.8,2.2,-110,0.002655
2025-07-23T23:29:21Z,SF10BW125,CCCCDDDD,3206,918.2,1.5,-114,0.002669
2025-07-23T23:29:53Z,SF10BW125,CCCCDDDD,3207,917.2,-1.2,-113,0.007752
2025-07-23T23:30:26Z,SF10BW125,CCCCDDDD,3208,917.6,0.8,-115,0.007729
2025-07-23T23:30:58Z,SF10BW125,CCCCDDDD,3209,917.8,1.5,-112,0.005792
2025-07-23T23:31:30Z,SF10BW125,CCCCDDDD,3210,916.8,-1.5,-117,0.005828
2025-07-23T23:32:03Z,SF10BW125,CCCCDDDD,3211,918.0,1.8,-111,0.005813
2025-07-23T23:32:35Z,SF10BW125,CCCCDDDD,3212,918.2,1.2,-115,0.001445
2025-07-23T23:33:07Z,SF10BW125,CCCCDDDD,3213,917.0,1.2,-112,0.001446
2025-07-23T23:33:40Z,SF10BW125,CCCCDDDD,3214,917.4,0.5,-114,0.001450
2025-07-23T23:34:12Z,SF10BW125,CCCCDDDD,3215,917.2,-2.0,-115,0.001452
2025-07-23T23:34:44Z,SF10BW125,CCCCDDDD,3216,917.6,1.0,-115,0.001463
2025-07-23T23:35:17Z,SF10BW125,CCCCDDDD,3217,918.0,0.5,-113,0.005529
2025-07-23T23:35:49Z,SF10BW125,CCCCDDDD,3218,917.8,3.0,-111,0.002040
2025-07-23T23:36:21Z,SF10BW125,CCCCDDDD,3219,918.2,1.2,-113,0.001784
2025-07-23T23:37:26Z,SF10BW125,CCCCDDDD,3221,917.4,0.2,-114,0.005772
2025-07-23T23:37:58Z,SF10BW125,CCCCDDDD,3222,916.8,-0.2,-117,0.005754
2025-07-23T23:38:30Z,SF10BW125,CCCCDDDD,3223,917.2,0.5,-113,0.005756
2025-07-23T23:39:03Z,SF10BW125,CCCCDDDD,3224,917.0,-0.8,-115,0.005730
2025-07-23T23:39:35Z,SF10BW125,CCCCDDDD,3225,916.8,0.8,-114,0.003695
2025-07-23T23:40:07Z,SF10BW125,CCCCDDDD,3226,917.4,-1.5,-117,0.002592
2025-07-23T23:41:12Z,SF10BW125,CCCCDDDD,3228,917.2,-0.5,-115,0.002592
2025-07-23T23:41:44Z,SF10BW125,CCCCDDDD,3229,917.6,-0.8,-114,0.002591
2025-07-23T23:42:17Z,SF10BW125,CCCCDDDD,3230,918.0,-1.0,-117,0.002592
2025-07-23T23:42:49Z,SF10BW125,CCCCDDDD,3231,917.8,2.0,-112,0.002040
2025-07-23T23:43:21Z,SF10BW125,CCCCDDDD,3232,917.6,0.8,-117,0.001798
2025-07-23T23:43:54Z,SF10BW125,CCCCDDDD,3233,918.0,3.2,-111,0.005832
2025-07-23T23:44:26Z,SF10BW125,CCCCDDDD,3234,916.8,-1.2,-117,0.005757
2025-07-23T23:44:58Z,SF10BW125,CCCCDDDD,3235,917.0,2.2,-112,0.005786
2025-07-23T23:45:30Z,SF10BW125,CCCCDDDD,3236,918.2,-1.2,-117,0.005756
2025-07-23T23:46:03Z,SF10BW125,CCCCDDDD,3237,917.4,-0.5,-114,0.005760
2025-07-23T23:46:35Z,SF10BW125,CCCCDDDD,3238,917.8,3.5,-111,0.005758
2025-07-23T23:47:07Z,SF10BW125,CCCCDDDD,3239,917.2,0.8,-113,0.001453
2025-07-23T23:47:40Z,SF10BW125,CCCCDDDD,3240,918.2,1.0,-115,0.001456
2025-07-23T23:48:12Z,SF10BW125,CCCCDDDD,3241,918.0,0.8,-113,0.001459
2025-07-23T23:48:44Z,SF10BW125,CCCCDDDD,3242,917.4,-0.5,-115,0.001461
2025-07-23T23:49:17Z,SF10BW125,CCCCDDDD,3243,917.6,1.5,-113,0.001458
2025-07-23T23:49:49Z,SF10BW125,CCCCDDDD,3244,917.2,-1.5,-115,0.001740
2025-07-23T23:50:21Z,SF10BW125,CCCCDDDD,3245,917.0,1.5,-112,0.001937
2025-07-23T23:50:54Z,SF10BW125,CCCCDDDD,3246,917.8,2.8,-114,0.005983
2025-07-23T23:51:26Z,SF10BW125,CCCCDDDD,3247,916.8,-3.5,-117,0.007931
2025-07-23T23:51:58Z,SF10BW125,CCCCDDDD,3248,918.2,1.8,-114,0.007890
2025-07-23T23:52:31Z,SF10BW125,CCCCDDDD,3249,916.8,-2.5,-117,0.007900
2025-07-23T23:53:03Z,SF10BW125,CCCCDDDD,3250,917.4,-5.2,-118,0.007877
2025-07-23T23:53:35Z,SF10BW125,CCCCDDDD,3251,917.6,0.5,-113,0.002566
2025-07-23T23:54:07Z,SF10BW125,CCCCDDDD,3252,918.0,2.8,-114,0.002241
2025-07-23T23:54:40Z,SF10BW125,CCCCDDDD,3253,917.0,-1.0,-114,0.001409
2025-07-23T23:55:12Z,SF10BW125,CCCCDDDD,3254,917.2,0.0,-115,0.001402
2025-07-23T23:55:44Z,SF10BW125,CCCCDDDD,3255,917.8,1.8,-112,0.001402
2025-07-23T23:56:17Z,SF10BW125,CCCCDDDD,3256,917.0,-0.8,-117,0.004112
2025-07-23T23:56:49Z,SF10BW125,CCCCDDDD,3257,917.2,-0.5,-114,0.001935
2025-07-23T23:57:21Z,SF10BW125,CCCCDDDD,3258,916.8,-2.5,-119,0.005925
2025-07-23T23:57:54Z,SF10BW125,CCCCDDDD,3259,918.2,-1.0,-114,0.005926
2025-07-23T23:58:26Z,SF10BW125,CCCCDDDD,3260,918.0,2.2,-113,0.005886
2025-07-23T23:58:58Z,SF10BW125,CCCCDDDD,3261,917.6,-0.5,-114,0.005912
2025-07-23T23:59:31Z,SF10BW125,CCCCDDDD,3262,917.8,1.8,-114,0.005894
2025-07-24T00:00:03Z,SF10BW125,CCCCDDDD,3263,917.4,-0.8,-114,0.005899
2025-07-24T00:00:34Z,SF10BW125,CCCCDDDD,3264,917.4,-1.8,-115,0.002928
2025-07-24T00:01:06Z,SF10BW125,CCCCDDDD,3265,918.0,0.5,-113,0.001403
2025-07-24T00:01:39Z,SF10BW125,CCCCDDDD,3266,918.2,1.2,-117,0.001400
2025-07-24T00:02:11Z,SF10BW125,CCCCDDDD,3267,917.2,-1.2,-113,0.001405
2025-07-24T00:02:43Z,SF10BW125,CCCCDDDD,3268,917.8,1.0,-115,0.002128
2025-07-24T00:03:16Z,SF10BW125,CCCCDDDD,3269,916.8,-5.0,-118,0.005065
2025-07-24T00:03:48Z,SF10BW125,CCCCDDDD,3270,917.0,-3.2,-117,0.003268
2025-07-24T00:04:20Z,SF10BW125,CCCCDDDD,3271,917.6,-2.5,-115,0.002808
2025-07-24T00:04:53Z,SF10BW125,CCCCDDDD,3272,918.0,3.5,-113,0.007901
2025-07-24T00:05:25Z,SF10BW125,CCCCDDDD,3273,917.2,-0.5,-113,0.007920
2025-07-24T00:05:57Z,SF10BW125,CCCCDDDD,3274,917.0,0.5,-115,0.005946
2025-07-24T00:06:29Z,SF10BW125,CCCCDDDD,3275,917.8,3.0,-110,0.006011
2025-07-24T00:07:02Z,SF10BW125,CCCCDDDD,3276,918.2,2.0,-113,0.005976
2025-07-24T00:07:34Z,SF10BW125,CCCCDDDD,3277,917.6,1.0,-113,0.005979
2025-07-24T00:08:06Z,SF10BW125,CCCCDDDD,3278,916.8,-1.8,-118,0.001397
2025-07-24T00:08:39Z,SF10BW125,CCCCDDDD,3279,917.4,-2.8,-114,0.001394
2025-07-24T00:09:11Z,SF10BW125,CCCCDDDD,3280,918.0,1.8,-115,0.001394
2025-07-24T00:09:43Z,SF10BW125,CCCCDDDD,3281,917.6,2.0,-113,0.001390
2025-07-24T00:10:16Z,SF10BW125,CCCCDDDD,3282,916.8,-1.2,-118,0.001394
2025-07-24T00:11:20Z,SF10BW125,CCCCDDDD,3284,918.2,0.2,-117,0.001931
2025-07-24T00:11:53Z,SF10BW125,CCCCDDDD,3285,917.8,1.8,-112,0.005166
2025-07-24T00:12:25Z,SF10BW125,CCCCDDDD,3286,917.4,-0.5,-117,0.005972
2025-07-24T00:12:57Z,SF10BW125,CCCCDDDD,3287,917.2,2.2,-110,0.005955
2025-07-24T00:13:30Z,SF10BW125,CCCCDDDD,3288,917.2,1.2,-115,0.005966
2025-07-24T00:14:02Z,SF10BW125,CCCCDDDD,3289,917.0,0.8,-112,0.005946
2025-07-24T00:14:34Z,SF10BW125,CCCCDDDD,3290,917.4,0.5,-115,0.002592
2025-07-24T00:15:06Z,SF10BW125,CCCCDDDD,3291,917.6,-0.2,-113,0.002598
2025-07-24T00:15:39Z,SF10BW125,CCCCDDDD,3292,916.8,-2.5,-117,0.002594
2025-07-24T00:16:11Z,SF10BW125,CCCCDDDD,3293,918.2,-0.2,-114,0.002597
2025-07-24T00:16:43Z,SF10BW125,CCCCDDDD,3294,917.8,1.0,-115,0.002608
2025-07-24T00:17:16Z,SF10BW125,CCCCDDDD,3295,918.0,-0.2,-113,0.005825
2025-07-24T00:17:47Z,SF10BW125,CCCCDDDD,3296,917.0,-0.8,-115,0.002080
2025-07-24T00:18:19Z,SF10BW125,CCCCDDDD,3297,917.4,0.2,-113,0.002660
2025-07-24T00:18:52Z,SF10BW125,CCCCDDDD,3298,917.8,1.2,-115,0.006037
2025-07-24T00:19:24Z,SF10BW125,CCCCDDDD,3299,917.6,1.0,-112,0.006034
